fl_iter,main_task_acc,allNDBS,adv_norm_diff_bs,adv_norm_diff,backdoor_acc
1,58.529411764705884,0.309219:0.312871:0.339252:0.294267:0.288625:0.282308:0.309659:0.281798:0.342221:0.292841,0,0,42.5
2,54.11764705882353,0.406592:0.338129:0.28916:0.313972:0.374329:0.289064:0.372642:0.318725:0.307791:0.305555,0,0,95.83333333333333
3,58.529411764705884,0.340117:0.460822:0.295588:0.336089:0.352054:0.341786:0.326429:0.341661:0.353991:0.339321,0,0,19.166666666666668
4,55.0,0.398346:0.510851:0.379375:0.42414:0.439842:0.340384:0.348145:0.406764:0.373376:0.348721,0,0,92.5
5,58.529411764705884,0.371849:0.406555:0.406425:0.364453:0.396109:0.519016:0.452492:0.482219:0.384774:0.407331,0,0,65.0
6,58.8235294117647,0.615212:0.507667:0.448622:0.45169:0.569661:0.430246:0.513066:0.444683:0.505171:0.492713,0,0,71.66666666666667
7,61.470588235294116,0.50225:0.498557:0.538768:0.495252:0.5102:0.582127:0.54028:0.545959:0.498039:0.504455,0,0,40.0
8,60.88235294117647,0.57868:0.547903:0.636054:0.586346:0.597583:0.625249:0.546863:0.557069:0.550063:0.551396,0,0,25.0
9,58.23529411764706,0.565033:0.585727:0.667167:0.617768:0.610402:0.62075:0.628514:0.640835:0.607891:0.560141,0,0,19.166666666666668
10,55.588235294117645,0.669727:0.652134:0.650407:0.674537:0.677426:0.604009:0.707835:0.635125:0.737031:0.677073,0,0,1.6666666666666667
11,61.1764705882353,0.707862:0.809162:0.72124:0.833664:0.753833:0.749741:0.772193:0.811021:0.748506:0.723277,0,0,23.333333333333332
12,59.11764705882353,0.839992:0.869289:0.814833:0.842987:0.830202:0.873154:0.894245:0.848175:0.799156:0.845017,0,0,25.0
13,58.529411764705884,0.992025:0.878291:0.82901:0.941163:0.890429:0.846034:0.945378:0.900766:0.910542:0.918002,0,0,15.0
14,57.94117647058823,0.943067:0.943359:1.047764:0.953512:1.033275:0.938159:0.927922:0.967231:0.936073:0.92113,0,0,12.5
15,55.88235294117647,1.074453:1.126442:1.097842:1.149666:1.078158:1.075012:1.047102:1.086961:1.099674:1.140854,0,0,13.333333333333334
16,60.294117647058826,1.128961:1.11364:1.064636:1.026099:1.14121:1.194845:1.069894:1.132754:1.083572:1.119243,0,0,23.333333333333332
17,58.23529411764706,1.05486:1.079161:1.070428:1.002546:1.025531:1.026938:1.042313:0.987324:0.999554:1.061748,0,0,21.666666666666668
18,57.05882352941177,1.020045:1.077486:1.107479:0.989438:1.093694:1.060184:1.107737:1.049516:1.054664:1.061707,0,0,20.833333333333332
19,58.8235294117647,1.205161:1.234275:1.175149:1.291144:1.241966:1.245079:1.178159:1.184787:1.220617:1.26841,0,0,23.333333333333332
20,58.23529411764706,1.210037:1.168125:1.193742:1.21481:1.192524:1.132393:1.143827:1.105852:1.178869:1.16446,0,0,29.166666666666668
21,58.23529411764706,1.073544:1.180661:1.16954:1.189276:1.134658:1.20491:1.175222:1.219094:1.113092:1.180089,0,0,20.0
22,60.88235294117647,1.024938:1.125779:1.094158:1.066193:1.082893:1.050049:1.10105:1.163178:1.044056:1.061086,0,0,11.666666666666666
23,57.35294117647059,1.066638:1.072649:1.139862:1.134794:1.118611:1.151824:1.031603:1.148928:1.123142:1.117599,0,0,9.166666666666666
24,55.88235294117647,1.08479:1.022594:1.033813:1.048166:1.025447:0.98512:1.01764:1.046626:1.020147:1.048764,0,0,20.0
25,57.94117647058823,1.038954:1.039468:1.15138:1.001233:1.013027:1.016889:1.022401:1.036158:1.023296:1.082129,0,0,6.666666666666667
26,64.41176470588235,1.203087:1.155686:1.206398:1.163496:1.189381:1.130296:1.201085:1.134818:1.226724:1.185673,0,0,11.666666666666666
27,61.1764705882353,1.204615:1.069356:1.032511:1.059633:1.120333:1.061542:1.077186:1.141663:1.143023:1.084027,0,0,15.0
28,62.94117647058823,0.959936:0.966197:0.968955:1.019509:1.02204:1.009368:1.049689:1.02937:1.023769:0.967564,0,0,12.5
29,61.1764705882353,1.080947:0.996403:1.001372:1.028514:1.077617:1.045506:1.032856:1.042476:1.006687:1.01574,0,0,13.333333333333334
30,63.8235294117647,1.328865:1.35658:1.261074:1.346966:1.257203:1.320525:1.323741:1.331836:1.423079:1.403735,0,0,6.666666666666667
31,62.64705882352941,1.077995:1.073064:1.131288:1.078449:1.042636:1.128695:1.087822:1.022803:1.125903:1.082523,0,0,23.333333333333332
32,66.47058823529412,1.305177:1.350314:1.332376:1.290933:1.344774:1.317714:1.349443:1.374436:1.316002:1.35716,0,0,12.5
33,65.88235294117646,1.444837:1.453402:1.492832:1.439807:1.344125:1.451296:1.449363:1.306674:1.234734:1.438035,0,0,16.666666666666668
34,62.05882352941177,1.145661:1.087558:1.102833:1.119607:1.122028:1.09789:1.148292:1.168793:1.094028:1.081126,0,0,6.666666666666667
35,60.294117647058826,1.085194:1.245455:1.204196:1.140389:1.226576:1.254484:1.177767:1.247625:1.218635:1.172436,0,0,4.166666666666667
36,62.94117647058823,1.200649:1.18845:1.247092:1.100867:1.312557:1.298867:1.150425:1.283371:1.252596:1.193329,0,0,5.833333333333333
37,66.17647058823529,1.168:1.159826:1.126655:1.172486:1.028392:1.142544:1.062927:1.099671:1.081908:1.090117,0,0,7.5
38,65.88235294117646,0.991441:1.007951:0.971512:0.976067:1.039279:0.989291:0.967207:1.049654:1.036584:0.979795,0,0,14.166666666666666
39,67.05882352941177,0.904851:0.916286:0.864249:0.872307:0.923101:0.92539:0.901758:0.912168:0.971636:0.897217,0,0,11.666666666666666
40,65.88235294117646,0.952059:0.893547:0.973506:0.968063:1.002998:0.892181:0.879365:0.956059:0.965276:0.883108,0,0,15.833333333333334
41,66.76470588235294,0.90595:0.894211:0.926293:0.909929:0.96976:0.906164:0.933982:1.019767:0.89516:0.953244,0,0,13.333333333333334
42,65.88235294117646,1.06175:0.960491:1.027311:0.974302:0.984991:0.973169:1.032426:1.065244:1.025669:1.002725,0,0,16.666666666666668
43,68.23529411764706,1.060772:1.091362:1.03191:1.019854:1.010447:1.009089:1.020013:1.020201:1.06206:1.037927,0,0,5.833333333333333
44,69.70588235294117,1.160422:1.075831:0.949913:1.137873:0.997548:1.105802:1.075204:1.027086:1.083114:1.050772,0,0,7.5
45,70.0,1.113503:1.080817:1.084775:1.010313:1.098935:1.092449:1.100435:1.132508:1.165426:1.137668,0,0,13.333333333333334
46,68.23529411764706,0.888997:0.919112:0.955065:0.945814:0.917607:0.916834:0.870722:0.913525:1.023995:0.937755,0,0,15.833333333333334
47,70.88235294117646,1.064609:1.026766:1.018526:0.975206:0.993164:1.05818:1.043184:0.967602:1.022291:1.016214,0,0,10.0
48,67.3529411764706,1.141966:1.210248:1.118406:1.09736:1.144362:1.081561:1.107617:1.116803:1.140848:1.198137,0,0,10.833333333333334
49,70.58823529411765,0.8933:0.926568:1.005007:0.943461:0.999918:1.020389:0.994025:1.009025:0.9421:1.028385,0,0,16.666666666666668
50,69.70588235294117,0.98014:1.046143:1.012839:1.049346:1.008709:1.064391:1.027155:1.01355:1.073639:0.999394,0,0,16.666666666666668
51,70.88235294117646,1.125712:1.085275:1.064814:1.063799:1.047093:1.110141:1.103495:1.142242:1.06481:1.122518,0,0,14.166666666666666
52,68.52941176470588,1.142396:1.109039:1.140193:1.20374:1.091638:1.12836:1.179478:1.042812:1.148139:1.160108,0,0,6.666666666666667
53,67.94117647058823,1.027691:1.08798:1.10292:1.097691:1.088693:1.090606:1.083714:1.091507:1.10299:1.058777,0,0,7.5
54,69.41176470588235,1.044271:1.092886:1.034933:1.160079:1.022907:1.114348:1.131599:0.995318:0.999027:1.049047,0,0,8.333333333333334
55,67.05882352941177,0.991121:1.102499:1.124805:1.050924:1.047327:1.038939:1.05831:1.162884:1.029186:1.032956,0,0,4.166666666666667
56,68.82352941176471,1.021206:1.045206:0.974747:0.996176:0.980828:0.965914:0.987652:0.937304:0.994794:0.934194,0,0,3.3333333333333335
57,70.0,0.989134:1.040425:0.978422:1.047602:1.040465:1.051062:0.971767:1.00803:1.084909:0.997906,0,0,4.166666666666667
58,69.70588235294117,1.061123:1.02428:1.108473:1.047015:1.082748:1.063274:1.077329:1.04783:1.02146:1.064599,0,0,17.5
59,67.05882352941177,0.999422:1.00035:1.031331:1.084405:1.042823:1.04823:1.026646:1.019351:1.00224:1.112726,0,0,9.166666666666666
60,67.94117647058823,1.081005:1.038376:1.039084:1.116992:1.091865:1.053822:1.096424:1.110518:1.034734:1.076727,0,0,10.0
61,67.3529411764706,0.955243:0.892474:0.914463:0.972209:0.936155:0.946649:1.005077:0.961791:0.917062:1.020213,0,0,14.166666666666666
62,65.58823529411765,1.039999:0.913362:0.985243:0.962823:0.968858:0.953155:0.992849:0.992039:0.980518:1.061556,0,0,10.833333333333334
63,65.0,1.086269:1.157511:1.076774:1.103493:1.077965:1.107369:1.022056:1.063211:1.073256:1.130489,0,0,15.833333333333334
64,65.88235294117646,1.083053:1.042286:1.092973:1.088791:1.079785:1.005481:1.077391:1.044377:1.092846:1.083271,0,0,11.666666666666666
65,66.17647058823529,1.065665:1.020629:0.965519:1.039561:1.001606:1.040949:0.987538:1.00258:1.013077:1.025526,0,0,11.666666666666666
66,66.47058823529412,1.257023:1.19455:1.146523:1.205143:1.104969:1.123082:1.262751:1.20466:1.15436:1.126205,0,0,10.0
67,69.11764705882354,1.07828:1.075242:1.20589:1.17145:1.100027:1.114533:1.102182:1.037292:1.07904:1.102886,0,0,8.333333333333334
68,70.29411764705883,1.149233:1.168563:1.163937:1.122604:1.185067:1.208727:1.178384:1.254287:1.196286:1.230378,0,0,6.666666666666667
69,69.41176470588235,1.153767:1.289179:1.239118:1.158887:1.30602:1.248031:1.216916:1.239613:1.277426:1.214081,0,0,5.0
70,70.29411764705883,1.25036:1.340505:1.421982:1.409002:1.371624:1.401601:1.404209:1.416236:1.376978:1.479694,0,0,10.833333333333334
71,68.82352941176471,1.290012:1.209468:1.230143:1.24777:1.340312:1.30886:1.277745:1.240485:1.229022:1.252889,0,0,10.0
72,68.52941176470588,1.213036:1.211706:1.209735:1.184708:1.095712:1.159072:1.134143:1.185851:1.127:1.18626,0,0,6.666666666666667
73,71.17647058823529,1.086879:1.127371:1.027912:1.141427:1.171661:1.161043:1.149037:1.076735:1.05574:1.085396,0,0,2.5
74,70.58823529411765,1.091064:1.033004:1.076419:1.004914:0.995527:1.008022:1.036175:1.054253:1.002685:1.0184,0,0,7.5
