fl_iter,main_task_acc,allNDBS,adv_norm_diff_bs,adv_norm_diff,backdoor_acc
48,66.47058823529412,1.130583:1.222191:1.175634:1.090099:1.159196:1.178631:1.119045:1.137863:1.066956:1.151786,0.0,0.0,15.0
49,68.82352941176471,0.987635:1.04231:1.090378:1.0126:1.001092:1.000569:1.040122:1.02396:0.983297:1.093499,0.0,0.0,15.0
50,65.88235294117646,1.190298:1.233355:1.185787:1.250146:1.290657:1.188692:1.233741:1.239257:1.164635:1.190432,0.0,0.0,15.0
51,64.41176470588235,1.373952:1.346341:1.29849:1.28108:1.384963:1.242698:1.25177:1.322682:1.331583:1.370846,0.0,0.0,31.666666666666668
52,64.41176470588235,1.517443:1.377339:1.33137:1.425611:1.454665:1.488319:1.431648:1.372417:1.428492:1.387287,0.0,0.0,28.333333333333332
53,63.23529411764706,0.898612:0.865939:0.976193:0.834186:0.931342:0.86325:0.872857:0.906488:0.897711:0.883863,0.0,0.0,9.166666666666666
54,65.88235294117646,0.913633:0.964416:0.987563:0.937786:1.011827:0.935394:0.985451:0.985812:1.009835:0.964984,0.0,0.0,18.333333333333332
55,63.529411764705884,1.065649:1.055616:1.080899:1.086657:1.016532:1.05706:1.022621:1.05134:1.088529:1.093628,0.0,0.0,20.833333333333332
56,65.29411764705883,0.946794:0.971719:1.048189:1.036719:0.999794:0.971021:0.926306:0.978001:0.965256:1.003114,0.0,0.0,8.333333333333334
57,66.76470588235294,1.079578:1.112174:1.041384:1.076219:1.027302:1.045087:1.084771:1.032998:1.090626:1.056308,0.0,0.0,25.0
58,68.52941176470588,1.092936:1.082914:1.128765:1.158301:1.058294:1.078251:1.081711:1.045057:1.039663:1.043952,0.0,0.0,19.166666666666668
59,64.70588235294117,1.057373:1.034302:1.091561:1.024696:1.025501:1.041768:1.049032:1.051725:0.999749:1.073217,0.0,0.0,9.166666666666666
60,65.58823529411765,1.143608:1.102342:1.149297:1.10483:1.100696:1.065172:1.095373:1.10145:1.039554:1.06364,0.0,0.0,5.833333333333333
61,68.52941176470588,1.099648:1.07771:0.988658:1.050858:1.106773:1.030726:1.032751:1.058082:1.039297:1.106155,0.0,0.0,9.166666666666666
62,67.6470588235294,1.010213:1.028668:1.032962:1.073958:1.053853:1.185053:1.043246:1.103458:1.090157:1.061075,0.0,0.0,16.666666666666668
63,70.0,0.894327:0.919982:0.929732:1.050184:0.986715:1.030486:0.900152:0.963457:0.950497:0.967851,0.0,0.0,12.5
64,68.52941176470588,0.93868:1.029188:0.990664:1.025214:1.016114:0.962611:1.001245:1.002151:1.027694:0.982226,0.0,0.0,17.5
65,69.70588235294117,1.050483:1.042453:1.100399:1.073157:1.086655:1.137054:1.133312:1.063185:1.008667:1.077788,0.0,0.0,17.5
66,69.70588235294117,1.045997:1.185941:1.0958:1.070563:1.099006:1.088279:1.043285:1.116632:1.001717:1.122517,0.0,0.0,8.333333333333334
67,71.47058823529412,1.187672:1.200818:1.098855:1.110114:1.137527:1.246084:1.192485:1.204809:1.127996:1.208462,0.0,0.0,11.666666666666666
68,69.41176470588235,1.086035:1.035511:1.160463:1.103591:1.07426:1.020776:1.111476:1.057113:1.133783:1.094912,0.0,0.0,9.166666666666666
69,68.82352941176471,1.212361:1.111295:1.138593:1.193581:1.153355:1.099323:1.181779:1.185382:1.201439:1.23294,0.0,0.0,10.0
70,69.41176470588235,1.001129:1.08017:1.045653:1.072108:1.051324:1.062825:1.140241:1.046919:1.084149:1.09665,0.0,0.0,10.833333333333334
71,70.29411764705883,1.092887:1.088202:1.144988:1.193652:1.14812:1.215772:1.134405:1.05095:1.152351:1.166379,0.0,0.0,6.666666666666667
72,68.23529411764706,1.150872:1.106382:1.154258:1.122677:1.142324:1.160911:1.266769:1.305101:1.185151:1.158653,0.0,0.0,20.0
73,68.52941176470588,0.917002:0.977938:0.975075:1.005935:0.945611:0.968838:0.959144:0.948454:0.992187:0.947566,0.0,0.0,24.166666666666668
74,67.05882352941177,0.996565:1.074134:1.01933:0.997202:0.992088:1.062478:1.038192:1.076586:1.074661:1.007509,0.0,0.0,5.833333333333333
75,69.70588235294117,1.117645:1.085179:1.023524:1.081299:1.09157:1.057491:1.079798:1.019386:1.102111:1.117407,0.0,0.0,19.166666666666668
76,70.58823529411765,1.100079:1.022637:1.108199:1.103159:1.165399:1.081426:1.042201:1.088686:1.115402:1.096825,0.0,0.0,11.666666666666666
77,69.41176470588235,1.034405:1.013698:1.021633:1.080474:1.043262:0.98821:1.041056:1.073455:0.979895:0.998162,0.0,0.0,10.833333333333334
78,67.05882352941177,1.107696:1.14655:1.099451:1.02277:1.11231:1.15501:1.124071:1.079996:1.094832:1.074264,0.0,0.0,5.0
79,70.88235294117646,1.005962:0.953403:0.938899:0.903752:0.931525:0.871125:0.990795:0.994501:0.952673:0.930953,0.0,0.0,6.666666666666667
80,69.41176470588235,1.050089:1.045134:1.040237:1.003785:1.061863:1.138408:1.016921:0.983655:0.990615:1.002228,0.0,0.0,14.166666666666666
81,70.0,1.016876:1.016453:1.031253:1.048275:1.05687:1.037603:1.049973:1.024518:1.066351:1.055515,0.0,0.0,7.5
82,70.88235294117646,1.053166:1.070217:1.008978:1.059246:1.10538:1.04498:1.051945:0.985091:1.084813:1.005671,0.0,0.0,13.333333333333334
83,67.6470588235294,1.215454:1.236903:1.155328:1.159636:1.161224:1.255277:1.231923:1.204679:1.129134:1.192197,0.0,0.0,10.0
84,66.76470588235294,1.058672:1.043139:1.077353:1.126465:1.100402:1.039974:1.074581:1.074328:1.017516:1.038177,0.0,0.0,19.166666666666668
85,69.70588235294117,0.989664:1.023956:0.993975:1.108001:1.023112:0.997061:1.024797:1.002691:1.008995:1.009503,0.0,0.0,17.5
86,70.58823529411765,1.162227:1.19866:1.197835:1.21626:1.171746:1.109759:1.185189:1.206911:1.110211:1.169093,0.0,0.0,15.0
87,71.17647058823529,1.020815:0.957497:1.069852:1.021319:1.053914:0.941196:0.991224:1.015407:0.975407:1.023345,0.0,0.0,18.333333333333332
88,70.29411764705883,0.952512:1.012059:1.001181:1.007427:0.994023:0.963369:1.001763:0.954943:0.925541:0.967638,0.0,0.0,13.333333333333334
89,67.94117647058823,1.256009:1.284437:1.15294:1.167412:1.125672:1.246777:1.22349:1.24077:1.236434:1.151917,0.0,0.0,8.333333333333334
90,67.6470588235294,1.166706:1.168359:1.203363:1.227447:1.237637:1.137361:1.058432:1.090837:1.192853:1.18197,0.0,0.0,23.333333333333332
91,65.88235294117646,1.138754:1.075731:1.026979:1.151886:1.139343:1.15522:1.109461:1.146799:1.104879:1.115334,0.0,0.0,10.0
92,68.52941176470588,1.190036:1.138323:1.137523:1.120314:1.190308:1.173753:1.234827:1.212326:1.170359:1.115878,0.0,0.0,11.666666666666666
93,64.41176470588235,1.248235:1.376185:1.290598:1.303801:1.29732:1.366761:1.252846:1.263865:1.272945:1.300413,0.0,0.0,20.833333333333332
94,66.47058823529412,1.067739:0.996241:1.001367:1.027643:1.08528:0.991883:0.979476:1.010276:0.976184:1.037152,0.0,0.0,21.666666666666668
95,66.76470588235294,1.034021:1.067734:1.044984:1.077104:1.035733:1.022446:1.091727:1.103525:1.060356:1.132884,0.0,0.0,13.333333333333334
96,68.52941176470588,1.06803:1.042383:1.138038:1.121113:1.074333:1.130031:1.080767:1.092546:1.074005:1.012778,0.0,0.0,10.0
97,68.23529411764706,1.044937:1.182204:1.019606:1.068507:1.02287:1.059291:1.033108:1.001347:1.102901:1.084016,0.0,0.0,16.666666666666668
98,69.11764705882354,0.997437:0.991226:0.95873:0.998227:1.02208:1.005104:1.064084:1.004929:1.055313:0.932303,0.0,0.0,15.0
99,67.3529411764706,1.166527:1.078711:1.183977:1.140877:1.192492:1.135276:1.138485:1.132887:1.152023:1.153355,0.0,0.0,10.833333333333334
100,67.05882352941177,1.251921:1.182779:1.201292:1.243864:1.234554:1.200034:1.254251:1.188295:1.171695:1.270452,0.0,0.0,13.333333333333334
101,68.23529411764706,1.604141:0.990004:1.061767:1.135584:1.045912:1.023302:1.080626:0.99173:1.031254:0.965848,1.604141,1.604141,13.333333333333334
102,67.05882352941177,0.995536:1.027693:0.957008:1.003113:0.993023:0.965798:0.973691:1.0124:0.981179:0.989727,0.0,0.0,16.666666666666668
103,71.76470588235294,1.087124:1.093772:1.060765:1.026969:1.059996:1.039629:1.089634:1.106433:1.029158:1.041341,0.0,0.0,19.166666666666668
104,73.82352941176471,1.007499:1.031496:1.077076:1.083781:1.098678:1.0607:1.115406:1.027774:1.071498:1.110255,0.0,0.0,18.333333333333332
105,71.76470588235294,1.103036:0.987888:1.069101:1.020548:1.071866:1.014713:1.012101:1.035663:1.004143:1.039594,0.0,0.0,17.5
106,72.6470588235294,1.223822:1.146185:1.259975:1.248949:1.153382:1.192724:1.158657:1.20384:1.229301:1.280407,0.0,0.0,9.166666666666666
107,71.76470588235294,1.090593:1.069315:1.066962:1.108288:1.130242:1.135043:1.068497:1.163734:1.075723:0.998053,0.0,0.0,7.5
108,73.82352941176471,1.122929:1.085287:1.085214:1.102288:1.167569:1.12254:1.10912:1.118979:1.128785:1.075252,0.0,0.0,22.5
109,72.05882352941177,1.054786:1.051268:1.045476:1.105218:1.05158:1.076495:1.135422:1.085958:1.036256:1.049388,0.0,0.0,20.0
110,71.76470588235294,1.12811:1.117977:1.090125:1.169317:1.076477:1.095157:1.106737:1.084815:1.08098:1.150815,0.0,0.0,10.0
111,73.23529411764706,1.644415:1.118065:1.004785:1.124873:1.043009:1.044816:1.036915:1.014451:0.977206:1.018499,1.644415,1.644415,10.0
112,70.58823529411765,1.303817:1.245931:1.241245:1.201265:1.414274:1.232008:1.353301:1.221966:1.290498:1.248608,0.0,0.0,20.833333333333332
113,70.29411764705883,1.316944:1.394792:1.455007:1.287792:1.327867:1.310992:1.316481:1.337839:1.367567:1.30243,0.0,0.0,23.333333333333332
114,71.76470588235294,0.895509:1.011862:1.003421:1.020466:0.97226:1.037302:1.033755:1.026096:0.963933:1.052937,0.0,0.0,20.0
115,71.76470588235294,0.96547:1.002521:1.061443:1.032906:1.004569:1.000501:0.997597:1.021294:0.98648:1.009967,0.0,0.0,15.0
116,68.82352941176471,1.161549:1.083708:1.188384:1.063804:1.095454:1.153382:1.134435:1.112331:1.097431:1.077432,0.0,0.0,8.333333333333334
117,71.76470588235294,1.1669:1.038055:1.092592:1.137455:1.117183:1.119975:1.036318:1.09547:1.071902:1.04065,0.0,0.0,14.166666666666666
118,68.82352941176471,1.030532:1.176595:1.077652:1.127341:1.130625:1.041886:1.10982:1.110384:1.18619:1.030795,0.0,0.0,7.5
119,70.88235294117646,0.981453:0.907714:0.917584:0.985105:0.90757:0.932358:0.977574:0.960387:0.921597:0.90485,0.0,0.0,8.333333333333334
120,70.58823529411765,0.979039:0.980576:1.026143:0.983571:1.018885:0.987246:1.003556:0.939871:1.010273:0.979794,0.0,0.0,10.0
121,71.47058823529412,1.683995:0.966856:0.971626:1.010815:1.044676:1.014651:0.981482:0.972977:0.996101:1.003712,1.683995,1.683995,7.5
122,71.17647058823529,0.987636:0.969902:0.971347:0.958744:0.978892:0.932898:0.964082:0.996663:0.986072:0.969797,0.0,0.0,5.833333333333333
123,70.29411764705883,1.166327:1.153568:1.112065:1.184984:1.177695:1.104413:1.193465:1.136207:1.174178:1.193684,0.0,0.0,7.5
124,70.29411764705883,1.084182:1.114842:1.13979:1.165565:1.223487:1.06301:1.146837:1.132676:1.177919:1.128755,0.0,0.0,10.0
125,72.3529411764706,1.032954:1.057805:1.06595:1.093668:1.035809:1.136086:1.050902:1.086869:1.066837:1.104668,0.0,0.0,7.5
126,72.6470588235294,1.224028:1.296102:1.160646:1.278758:1.159109:1.138173:1.318062:1.262441:1.311971:1.204059,0.0,0.0,8.333333333333334
127,70.88235294117646,1.152841:1.116432:1.144238:1.112758:1.160395:1.115929:1.178734:1.178883:1.157103:1.105137,0.0,0.0,5.0
