fl_iter,main_task_acc,allNDBS,adv_norm_diff_bs,adv_norm_diff,backdoor_acc
201,72.3529411764706,0.767943:0.752189:0.793542:1.810959:1.65205:1.767449:1.816606:1.797452:1.86877:1.847288,0.793542,0.793542,95.83333333333333
202,75.88235294117646,1.856438:1.782382:1.865428:1.761583:1.594278:1.774093:1.629422:1.797992:1.793179:1.851185,0.0,0.0,91.66666666666667
203,73.23529411764706,1.90751:1.737447:1.853191:1.921715:1.728277:1.750694:2.030561:1.702837:1.813982:1.697366,0.0,0.0,70.83333333333333
204,70.29411764705883,1.719785:1.985339:1.674903:1.684444:1.710792:1.819193:1.846989:1.647177:1.639485:1.777067,0.0,0.0,66.66666666666667
205,71.17647058823529,1.533982:1.558693:1.514572:1.439455:1.536628:1.423422:1.481818:1.522565:1.461823:1.450628,0.0,0.0,72.5
206,68.23529411764706,1.559039:1.457533:1.453264:1.518934:1.48895:1.512663:1.605359:1.583854:1.466437:1.444929,0.0,0.0,56.666666666666664
207,72.94117647058823,1.518974:1.483692:1.53251:1.550628:1.458179:1.428316:1.483006:1.497896:1.418564:1.512558,0.0,0.0,54.166666666666664
208,68.82352941176471,1.359583:1.54649:1.457953:1.363837:1.509343:1.493891:1.46237:1.476163:1.567484:1.445835,0.0,0.0,30.833333333333332
209,70.0,1.438343:1.522602:1.425664:1.588291:1.441126:1.403859:1.471619:1.499948:1.415143:1.358163,0.0,0.0,41.666666666666664
210,72.3529411764706,1.441957:1.38911:1.27838:1.370748:1.456111:1.392552:1.488413:1.438395:1.443733:1.41029,0.0,0.0,40.833333333333336
211,73.23529411764706,0.553272:0.563715:0.552597:1.564385:1.459913:0.936443:1.643198:1.555638:1.494087:1.45207,0.552597,0.552597,94.16666666666667
212,70.0,1.418827:1.490524:1.659842:1.423926:1.546148:1.536464:1.507375:1.409048:1.580049:1.453031,0.0,0.0,81.66666666666667
213,66.17647058823529,1.445202:1.520549:1.475225:1.505379:1.568667:1.645637:1.634088:1.48554:1.501506:1.506229,0.0,0.0,75.83333333333333
214,70.0,1.388121:1.267828:1.389135:1.296078:1.341899:1.48472:1.342805:1.396703:1.415273:1.388885,0.0,0.0,78.33333333333333
215,68.23529411764706,1.319865:1.409625:1.330506:1.261017:1.512436:1.388425:1.457491:1.519987:1.431057:1.533995,0.0,0.0,71.66666666666667
216,69.11764705882354,1.423615:1.564457:1.379877:1.521966:1.421967:1.511012:1.377685:1.417245:1.333936:1.422907,0.0,0.0,75.83333333333333
217,69.41176470588235,1.530784:1.451371:1.486348:1.533546:1.391608:1.458159:1.458712:1.419726:1.398816:1.329029,0.0,0.0,74.16666666666667
218,68.82352941176471,1.519282:1.646403:1.66078:1.363077:1.295023:1.524482:1.601583:1.27474:1.599632:1.422822,0.0,0.0,75.83333333333333
219,68.52941176470588,1.550761:1.584804:1.463154:1.69564:1.574204:1.759185:1.311623:1.615338:1.620022:1.580766,0.0,0.0,70.0
220,70.58823529411765,1.698059:1.47015:1.401563:1.636138:1.540145:1.40964:1.522853:1.585428:1.561634:1.604315,0.0,0.0,63.333333333333336
221,70.88235294117646,0.494993:0.481899:0.494733:1.741852:1.660878:1.697022:1.737303:1.72209:1.587425:1.800478,0.494733,0.494733,93.33333333333333
222,70.29411764705883,1.65323:1.659877:1.548344:1.64018:1.553052:1.668488:1.746591:1.693824:1.725447:1.676689,0.0,0.0,82.5
223,72.3529411764706,1.509364:1.558058:1.50229:1.541912:1.637914:1.516304:1.546088:1.675157:1.610114:1.514152,0.0,0.0,77.5
224,72.3529411764706,1.369051:1.356118:1.285276:1.382311:1.343714:1.414157:1.452255:1.345962:1.382947:1.31592,0.0,0.0,81.66666666666667
225,71.76470588235294,1.378164:1.329147:1.379646:1.321951:1.391299:1.258421:1.423812:1.408533:1.403715:1.401513,0.0,0.0,70.0
226,70.29411764705883,1.422715:1.367213:1.292009:1.332556:1.375602:1.327042:1.252714:1.317871:1.338098:1.339568,0.0,0.0,62.5
227,73.82352941176471,1.398986:1.39544:1.573485:1.402972:1.491059:1.344574:1.527867:1.437677:1.420395:1.414257,0.0,0.0,70.83333333333333
